date,count,drug,expected_count,residual,zscore,is_anomaly_zscore,isolation_forest_score,is_anomaly_isoforest,is_anomaly_high_confidence
2023-03-20,30,ibuprofen,34.54,-4.54,-0.16,False,-0.22,False,False
2023-03-21,31,ibuprofen,35.49,-4.49,-0.15,False,-0.227,False,False
2023-03-22,31,ibuprofen,37.72,-6.72,-0.39,False,-0.209,False,False
2023-03-23,35,ibuprofen,35.21,-0.21,0.36,False,-0.205,False,False
2023-03-24,34,ibuprofen,36.11,-2.11,0.09,False,-0.222,False,False
2023-03-25,2,ibuprofen,3.61,-1.61,0.16,False,-0.181,False,False
2023-03-26,3,ibuprofen,1.09,1.91,0.64,False,-0.208,False,False
2023-03-27,31,ibuprofen,33.22,-2.22,0.11,False,-0.209,False,False
2023-03-28,30,ibuprofen,34.33,-4.33,-0.17,False,-0.22,False,False
2023-03-29,30,ibuprofen,36.58,-6.58,-0.42,False,-0.203,False,False
2023-03-30,40,ibuprofen,34.08,5.92,1.22,False,-0.222,False,False
2023-03-31,39,ibuprofen,35.41,3.59,0.92,False,-0.229,False,False
2023-04-01,8,ibuprofen,3.3,4.7,1.02,False,-0.213,False,False
2023-04-02,4,ibuprofen,1.22,2.78,0.67,False,-0.22,False,False
2023-04-03,35,ibuprofen,33.41,1.59,0.46,False,-0.218,False,False
2023-04-04,32,ibuprofen,34.78,-2.78,-0.22,False,-0.224,False,False
2023-04-05,30,ibuprofen,37.14,-7.14,-0.86,False,-0.209,False,False
2023-04-06,77,ibuprofen,34.6,42.4,4.25,True,-0.098,False,False
2023-04-07,32,ibuprofen,38.47,-6.47,-0.54,False,-0.193,False,False
2023-04-08,10,ibuprofen,5.66,4.34,0.5,False,-0.189,False,False
2023-04-09,6,ibuprofen,3.55,2.45,0.27,False,-0.19,False,False
2023-04-10,30,ibuprofen,35.73,-5.73,-0.58,False,-0.187,False,False
2023-04-11,36,ibuprofen,36.59,-0.59,-0.06,False,-0.199,False,False
2023-04-12,51,ibuprofen,39.1,11.9,1.16,False,-0.16,False,False
2023-04-13,37,ibuprofen,37.88,-0.88,-0.15,False,-0.223,False,False
2023-04-14,23,ibuprofen,38.74,-15.74,-1.59,False,-0.212,False,False
2023-04-15,3,ibuprofen,5.29,-2.29,-0.2,False,-0.209,False,False
2023-04-16,5,ibuprofen,2.72,2.28,0.22,False,-0.219,False,False
2023-04-17,29,ibuprofen,34.88,-5.88,-0.62,False,-0.218,False,False
2023-04-18,30,ibuprofen,35.73,-5.73,-0.59,False,-0.228,False,False
2023-04-19,40,ibuprofen,37.88,2.12,0.21,False,-0.19,False,False
2023-04-20,34,ibuprofen,35.99,-1.99,-0.23,False,-0.217,False,False
2023-04-21,28,ibuprofen,36.76,-8.76,-0.93,False,-0.218,False,False
2023-04-22,3,ibuprofen,3.8,-0.8,-0.1,False,-0.195,False,False
2023-04-23,0,ibuprofen,1.33,-1.33,-0.16,False,-0.186,False,False
2023-04-24,46,ibuprofen,33.24,12.76,1.23,False,-0.208,False,False
2023-04-25,38,ibuprofen,35.39,2.61,0.2,False,-0.226,False,False
2023-04-26,42,ibuprofen,38.12,3.88,0.3,False,-0.2,False,False
2023-04-27,31,ibuprofen,36.35,-5.35,-0.63,False,-0.22,False,False
2023-04-28,60,ibuprofen,36.89,23.11,2.01,False,-0.155,False,False
2023-04-29,2,ibuprofen,6.14,-4.14,-0.53,False,-0.167,False,False
2023-04-30,4,ibuprofen,3.45,0.55,-0.08,False,-0.199,False,False
2023-05-01,15,ibuprofen,35.49,-20.49,-1.86,False,-0.156,False,False
2023-05-02,42,ibuprofen,35.32,6.68,0.53,False,-0.196,False,False
2023-05-03,32,ibuprofen,38.34,-6.34,-0.59,False,-0.198,False,False
2023-05-04,36,ibuprofen,35.85,0.15,-0.03,False,-0.204,False,False
2023-05-05,44,ibuprofen,36.78,7.22,0.55,False,-0.218,False,False
2023-05-06,14,ibuprofen,4.93,9.07,1.09,False,-0.194,False,False
2023-05-07,0,ibuprofen,3.15,-3.15,-0.38,False,-0.203,False,False
2023-05-08,33,ibuprofen,34.93,-1.93,-0.21,False,-0.219,False,False
2023-05-09,36,ibuprofen,36.06,-0.06,0.03,False,-0.226,False,False
2023-05-10,21,ibuprofen,38.6,-17.6,-1.91,False,-0.197,False,False
2023-05-11,45,ibuprofen,35.34,9.66,1.11,False,-0.221,False,False
2023-05-12,41,ibuprofen,36.92,4.08,0.53,False,-0.23,False,False
2023-05-13,7,ibuprofen,4.85,2.15,0.3,False,-0.219,False,False
2023-05-14,2,ibuprofen,2.59,-0.59,-0.07,False,-0.223,False,False
2023-05-15,43,ibuprofen,34.55,8.45,0.96,False,-0.217,False,False
2023-05-16,30,ibuprofen,36.4,-6.4,-0.76,False,-0.227,False,False
2023-05-17,26,ibuprofen,38.51,-12.51,-1.41,False,-0.208,False,False
2023-05-18,73,ibuprofen,35.59,37.41,3.27,True,-0.116,False,False
2023-05-19,40,ibuprofen,39.11,0.89,-0.03,False,-0.197,False,False
2023-05-20,4,ibuprofen,6.82,-2.82,-0.36,False,-0.171,False,False
2023-05-21,4,ibuprofen,4.21,-0.21,-0.16,False,-0.182,False,False
2023-05-22,31,ibuprofen,36.2,-5.2,-0.6,False,-0.186,False,False
2023-05-23,30,ibuprofen,37.1,-7.1,-0.75,False,-0.198,False,False
2023-05-24,43,ibuprofen,39.16,3.84,0.27,False,-0.174,False,False
2023-05-25,46,ibuprofen,37.38,8.62,0.69,False,-0.22,False,False
2023-05-26,36,ibuprofen,38.9,-2.9,-0.34,False,-0.228,False,False
2023-05-27,9,ibuprofen,6.34,2.66,0.14,False,-0.213,False,False
2023-05-28,10,ibuprofen,4.11,5.89,0.53,False,-0.185,False,False
2023-05-29,36,ibuprofen,36.52,-0.52,-0.12,False,-0.209,False,False
2023-05-30,32,ibuprofen,37.75,-5.75,-0.61,False,-0.214,False,False
2023-05-31,34,ibuprofen,39.9,-5.9,-0.72,False,-0.2,False,False
2023-06-01,34,ibuprofen,37.45,-3.45,-0.43,False,-0.202,False,False
2023-06-02,32,ibuprofen,38.12,-6.12,-0.71,False,-0.189,False,False
2023-06-03,4,ibuprofen,5.34,-1.34,-0.2,False,-0.193,False,False
2023-06-04,4,ibuprofen,2.84,1.16,0.09,False,-0.219,False,False
2023-06-05,42,ibuprofen,34.92,7.08,0.73,False,-0.218,False,False
2023-06-06,24,ibuprofen,36.67,-12.67,-1.32,False,-0.207,False,False
2023-06-07,45,ibuprofen,38.34,6.66,0.67,False,-0.206,False,False
2023-06-08,40,ibuprofen,36.76,3.24,0.3,False,-0.223,False,False
2023-06-09,27,ibuprofen,37.9,-10.9,-1.24,False,-0.223,False,False
2023-06-10,14,ibuprofen,4.79,9.21,0.93,False,-0.191,False,False
2023-06-11,3,ibuprofen,3.02,-0.02,-0.05,False,-0.216,False,False
2023-06-12,57,ibuprofen,35.02,21.98,2.08,False,-0.167,False,False
2023-06-13,33,ibuprofen,37.81,-4.81,-0.57,False,-0.209,False,False
2023-06-14,27,ibuprofen,40.03,-13.03,-1.29,False,-0.207,False,False
2023-06-15,31,ibuprofen,37.08,-6.08,-0.61,False,-0.223,False,False
2023-06-16,30,ibuprofen,37.57,-7.57,-0.79,False,-0.226,False,False
2023-06-17,9,ibuprofen,4.69,4.31,0.68,False,-0.22,False,False
2023-06-18,0,ibuprofen,2.58,-2.58,-0.24,False,-0.199,False,False
2023-06-19,33,ibuprofen,34.4,-1.4,-0.09,False,-0.194,False,False
2023-06-20,42,ibuprofen,35.56,6.44,0.93,False,-0.211,False,False
2023-06-21,32,ibuprofen,38.56,-6.56,-0.79,False,-0.214,False,False
2023-06-22,29,ibuprofen,36.06,-7.06,-0.86,False,-0.217,False,False
2023-06-23,40,ibuprofen,36.49,3.51,0.55,False,-0.231,False,False
2023-06-24,1,ibuprofen,4.37,-3.37,-0.32,False,-0.184,False,False
2023-06-25,1,ibuprofen,1.73,-0.73,0.03,False,-0.214,False,False
2023-06-26,37,ibuprofen,33.68,3.32,0.57,False,-0.225,False,False
2023-06-27,38,ibuprofen,35.17,2.83,0.53,False,-0.227,False,False
2023-06-28,24,ibuprofen,37.92,-13.92,-1.63,False,-0.199,False,False
2023-06-29,30,ibuprofen,34.91,-4.91,-0.46,False,-0.215,False,False
2023-06-30,45,ibuprofen,35.48,9.52,1.33,False,-0.221,False,False
2023-07-01,6,ibuprofen,3.79,2.21,0.37,False,-0.218,False,False
2023-07-02,4,ibuprofen,1.53,2.47,0.37,False,-0.223,False,False
2023-07-03,26,ibuprofen,33.71,-7.71,-0.89,False,-0.199,False,False
2023-07-04,14,ibuprofen,34.43,-20.43,-2.2,False,-0.162,False,False
2023-07-05,33,ibuprofen,35.56,-2.56,-0.1,False,-0.202,False,False
2023-07-06,36,ibuprofen,33.34,2.66,0.46,False,-0.218,False,False
2023-07-07,100,ibuprofen,34.44,65.56,4.4,True,-0.027,False,False
2023-07-08,3,ibuprofen,6.65,-3.65,-0.29,False,-0.127,False,False
2023-07-09,1,ibuprofen,3.98,-2.98,-0.26,False,-0.136,False,False
2023-07-10,28,ibuprofen,35.78,-7.78,-0.55,False,-0.13,False,False
2023-07-11,33,ibuprofen,36.5,-3.5,-0.25,False,-0.149,False,False
2023-07-12,33,ibuprofen,38.8,-5.8,-0.36,False,-0.144,False,False
2023-07-13,23,ibuprofen,36.36,-13.36,-0.86,False,-0.131,False,False
2023-07-14,39,ibuprofen,36.34,2.66,0.23,False,-0.217,False,False
2023-07-15,5,ibuprofen,4.17,0.83,0.08,False,-0.199,False,False
2023-07-16,6,ibuprofen,1.82,4.18,0.29,False,-0.198,False,False
2023-07-17,39,ibuprofen,34.11,4.89,0.34,False,-0.213,False,False
2023-07-18,24,ibuprofen,35.71,-11.71,-0.81,False,-0.201,False,False
2023-07-19,40,ibuprofen,37.45,2.55,0.19,False,-0.205,False,False
2023-07-20,41,ibuprofen,35.58,5.42,0.39,False,-0.224,False,False
2023-07-21,30,ibuprofen,36.88,-6.88,-0.48,False,-0.229,False,False
2023-07-22,11,ibuprofen,4.04,6.96,0.47,False,-0.204,False,False
2023-07-23,2,ibuprofen,2.12,-0.12,-0.02,False,-0.221,False,False
2023-07-24,40,ibuprofen,34.11,5.89,0.38,False,-0.216,False,False
2023-07-25,36,ibuprofen,35.78,0.22,-0.02,False,-0.224,False,False
2023-07-26,37,ibuprofen,38.35,-1.35,-0.12,False,-0.211,False,False
2023-07-27,42,ibuprofen,36.21,5.79,0.37,False,-0.221,False,False
2023-07-28,40,ibuprofen,37.53,2.47,0.1,False,-0.225,False,False
2023-07-29,1,ibuprofen,5.34,-4.34,-0.39,False,-0.178,False,False
2023-07-30,6,ibuprofen,2.63,3.37,0.18,False,-0.214,False,False
2023-07-31,64,ibuprofen,34.87,29.13,1.86,False,-0.132,False,False
2023-08-01,34,ibuprofen,38.16,-4.16,-0.39,False,-0.2,False,False
2023-08-02,143,ibuprofen,40.42,102.58,4.14,True,0.017,True,True
2023-08-03,30,ibuprofen,45.51,-15.51,-0.9,False,-0.072,False,False
2023-08-04,100,ibuprofen,45.35,54.65,1.9,False,0.009,True,False
2023-08-05,5,ibuprofen,16.79,-11.79,-0.74,False,-0.058,False,False
2023-08-06,4,ibuprofen,13.57,-9.57,-0.61,False,-0.063,False,False
2023-08-07,50,ibuprofen,44.9,5.1,0.02,False,-0.056,False,False
2023-08-08,49,ibuprofen,46.52,2.48,-0.1,False,-0.067,False,False
2023-08-09,204,ibuprofen,49.24,154.76,4.08,True,0.061,True,True
2023-08-10,66,ibuprofen,57.97,8.03,-0.07,False,0.008,True,False
2023-08-11,34,ibuprofen,59.44,-25.44,-0.99,False,-0.027,False,False
2023-08-12,9,ibuprofen,25.31,-16.31,-0.73,False,-0.041,False,False
2023-08-13,7,ibuprofen,21.77,-14.77,-0.66,False,-0.033,False,False
2023-08-14,54,ibuprofen,52.74,1.26,-0.22,False,-0.022,False,False
2023-08-15,19,ibuprofen,54.09,-35.09,-1.16,False,-0.034,False,False
2023-08-16,66,ibuprofen,54.2,11.8,0.1,False,-0.099,False,False
2023-08-17,82,ibuprofen,52.98,29.02,0.53,False,-0.069,False,False
2023-08-18,166,ibuprofen,55.91,110.09,2.35,False,0.054,True,False
2023-08-19,8,ibuprofen,31.22,-23.22,-0.85,False,-0.052,False,False
2023-08-20,27,ibuprofen,27.19,-0.19,-0.3,False,-0.04,False,False
2023-08-21,42,ibuprofen,59.18,-17.18,-0.68,False,-0.041,False,False
2023-08-22,43,ibuprofen,59.25,-16.25,-0.65,False,-0.065,False,False
2023-08-23,34,ibuprofen,60.67,-26.67,-0.85,False,-0.058,False,False
2023-08-24,30,ibuprofen,56.77,-26.77,-0.83,False,-0.052,False,False
2023-08-25,35,ibuprofen,55.82,-20.82,-0.67,False,-0.181,False,False
2023-08-26,9,ibuprofen,22.02,-13.02,-0.47,False,-0.173,False,False
2023-08-27,3,ibuprofen,18.7,-15.7,-0.52,False,-0.22,False,False
2023-08-28,44,ibuprofen,49.61,-5.61,-0.29,False,-0.215,False,False
2023-08-29,37,ibuprofen,50.48,-13.48,-0.45,False,-0.229,False,False
2023-08-30,24,ibuprofen,52.09,-28.09,-0.74,False,-0.205,False,False
2023-08-31,28,ibuprofen,48.1,-20.1,-0.54,False,-0.216,False,False
2023-09-01,29,ibuprofen,47.61,-18.61,-0.46,False,-0.221,False,False
2023-09-02,3,ibuprofen,13.96,-10.96,-0.28,False,-0.201,False,False
2023-09-03,2,ibuprofen,10.79,-8.79,-0.18,False,-0.211,False,False
2023-09-04,38,ibuprofen,42.18,-4.18,-0.07,False,-0.199,False,False
2023-09-05,32,ibuprofen,43.15,-11.15,-0.24,False,-0.212,False,False
2023-09-06,27,ibuprofen,44.93,-17.93,-0.39,False,-0.195,False,False
2023-09-07,28,ibuprofen,41.63,-13.63,-0.27,False,-0.203,False,False
2023-09-08,32,ibuprofen,41.6,-9.6,-0.04,False,-0.217,False,False
2023-09-09,8,ibuprofen,8.58,-0.58,0.32,False,-0.197,False,False
2023-09-10,1,ibuprofen,6.13,-5.13,0.11,False,-0.188,False,False
2023-09-11,38,ibuprofen,37.77,0.23,0.3,False,-0.196,False,False
2023-09-12,55,ibuprofen,39.05,15.95,0.87,False,-0.185,False,False
2023-09-13,41,ibuprofen,42.71,-1.71,0.19,False,-0.203,False,False
2023-09-14,35,ibuprofen,40.55,-5.55,0.0,False,-0.217,False,False
2023-09-15,32,ibuprofen,41.08,-9.08,-0.11,False,-0.221,False,False
2023-09-16,7,ibuprofen,8.09,-1.09,0.26,False,-0.211,False,False
2023-09-17,1,ibuprofen,5.61,-4.61,0.67,False,-0.2,False,False
2023-09-18,39,ibuprofen,37.29,1.71,1.23,False,-0.213,False,False
2023-09-19,39,ibuprofen,38.67,0.33,1.08,False,-0.223,False,False
2023-09-20,36,ibuprofen,41.24,-5.24,0.47,False,-0.217,False,False
2023-09-21,26,ibuprofen,38.83,-12.83,-0.32,False,-0.215,False,False
2023-09-22,44,ibuprofen,38.86,5.14,1.45,False,-0.229,False,False
2023-09-23,4,ibuprofen,6.86,-2.86,0.56,False,-0.214,False,False
2023-09-24,1,ibuprofen,4.25,-3.25,0.47,False,-0.212,False,False
2023-09-25,36,ibuprofen,36.02,-0.02,0.79,False,-0.226,False,False
2023-09-26,41,ibuprofen,37.28,3.72,1.14,False,-0.224,False,False
2023-09-27,40,ibuprofen,40.09,-0.09,0.68,False,-0.21,False,False
2023-09-28,32,ibuprofen,38.04,-6.04,-0.03,False,-0.222,False,False
2023-09-29,44,ibuprofen,38.54,5.46,1.3,False,-0.226,False,False
2023-09-30,14,ibuprofen,6.56,7.44,1.48,False,-0.192,False,False
2023-10-01,3,ibuprofen,4.67,-1.67,0.22,False,-0.211,False,False
2023-10-02,17,ibuprofen,36.56,-19.56,-2.14,False,-0.177,False,False
2023-10-03,38,ibuprofen,36.46,1.54,0.63,False,-0.228,False,False
2023-10-04,247,ibuprofen,39.12,207.88,5.2,True,0.074,True,True
2023-10-05,56,ibuprofen,51.54,4.46,0.0,False,0.024,True,False
2023-10-06,81,ibuprofen,52.76,28.24,0.57,False,0.037,True,False
2023-10-07,14,ibuprofen,22.37,-8.37,-0.37,False,0.013,True,False
2023-10-08,7,ibuprofen,19.38,-12.38,-0.47,False,0.008,True,False
2023-10-09,39,ibuprofen,50.52,-11.52,-0.44,False,0.008,True,False
2023-10-10,34,ibuprofen,50.98,-16.98,-0.57,False,-0.005,False,False
2023-10-11,29,ibuprofen,52.35,-23.35,-0.7,False,-0.151,False,False
2023-10-12,37,ibuprofen,48.68,-11.68,-0.38,False,-0.186,False,False
2023-10-13,45,ibuprofen,48.78,-3.78,-0.18,False,-0.209,False,False
2023-10-14,6,ibuprofen,16.16,-10.16,-0.34,False,-0.209,False,False
2023-10-15,6,ibuprofen,13.05,-7.05,-0.26,False,-0.215,False,False
2023-10-16,45,ibuprofen,44.56,0.44,-0.08,False,-0.21,False,False
2023-10-17,38,ibuprofen,45.85,-7.85,-0.28,False,-0.226,False,False
2023-10-18,44,ibuprofen,47.86,-3.86,-0.18,False,-0.2,False,False
2023-10-19,99,ibuprofen,45.54,53.46,1.19,False,-0.027,False,False
2023-10-20,112,ibuprofen,50.18,61.82,1.3,False,0.015,True,False
2023-10-21,11,ibuprofen,22.12,-11.12,-0.44,False,-0.075,False,False
2023-10-22,6,ibuprofen,18.94,-12.94,-0.46,False,-0.088,False,False
2023-10-23,51,ibuprofen,50.04,0.96,-0.14,False,-0.072,False,False
2023-10-24,14,ibuprofen,51.37,-37.37,-1.0,False,-0.061,False,False
2023-10-25,160,ibuprofen,51.32,108.68,2.12,False,0.038,True,False
2023-10-26,50,ibuprofen,56.84,-6.84,-0.34,False,-0.028,False,False
2023-10-27,46,ibuprofen,57.28,-11.28,-0.42,False,-0.052,False,False
2023-10-28,8,ibuprofen,24.14,-16.14,-0.52,False,-0.061,False,False
2023-10-29,215,ibuprofen,20.61,194.39,3.09,True,0.095,True,True
2023-10-30,35,ibuprofen,66.13,-31.13,-0.76,False,0.02,True,False
2023-10-31,35,ibuprofen,65.23,-30.23,-0.72,False,0.022,True,False
2023-11-01,26,ibuprofen,65.68,-39.68,-0.86,False,-0.034,False,False
2023-11-02,33,ibuprofen,60.87,-27.87,-0.64,False,-0.022,False,False
2023-11-03,29,ibuprofen,59.85,-30.85,-0.7,False,-0.024,False,False
2023-11-04,4,ibuprofen,25.34,-21.34,-0.48,False,-0.035,False,False
2023-11-05,5,ibuprofen,21.45,-16.45,-0.35,False,-0.204,False,False
2023-11-06,30,ibuprofen,52.31,-22.31,-0.46,False,-0.194,False,False
2023-11-07,35,ibuprofen,52.02,-17.02,-0.35,False,-0.21,False,False
2023-11-08,27,ibuprofen,53.38,-26.38,-0.53,False,-0.196,False,False
2023-11-09,28,ibuprofen,49.5,-21.5,-0.43,False,-0.188,False,False
2023-11-10,32,ibuprofen,48.92,-16.92,-0.34,False,-0.202,False,False
2023-11-11,9,ibuprofen,15.39,-6.39,-0.12,False,-0.185,False,False
2023-11-12,157,ibuprofen,12.54,144.46,2.56,True,0.045,True,True
2023-11-13,26,ibuprofen,54.59,-28.59,-0.59,False,-0.07,False,False
2023-11-14,35,ibuprofen,53.86,-18.86,-0.4,False,-0.081,False,False
2023-11-15,95,ibuprofen,55.1,39.9,0.63,False,-0.01,False,False
2023-11-16,26,ibuprofen,55.83,-29.83,-0.6,False,-0.05,False,False
2023-11-17,36,ibuprofen,54.67,-18.67,-0.39,False,-0.052,False,False
2023-11-18,129,ibuprofen,21.02,107.98,1.75,False,0.04,True,False
2023-11-19,0,ibuprofen,26.12,-26.12,-0.49,False,-0.069,False,False
2023-11-20,37,ibuprofen,56.31,-19.31,-0.37,False,-0.079,False,False
2023-11-21,344,ibuprofen,56.22,287.78,3.54,True,0.136,True,True
2023-11-22,125,ibuprofen,78.8,46.2,0.42,False,0.107,True,False
2023-11-23,25,ibuprofen,79.97,-54.97,-0.87,False,0.101,True,False
2023-11-24,75,ibuprofen,77.06,-2.06,-0.15,False,0.101,True,False
2023-11-25,38,ibuprofen,44.56,-6.56,-0.21,False,0.08,True,False
2023-11-26,0,ibuprofen,41.7,-41.7,-0.65,False,0.075,True,False
2023-11-27,27,ibuprofen,70.8,-43.8,-0.66,False,0.086,True,False
2023-11-28,53,ibuprofen,69.01,-16.01,-0.24,False,-0.074,False,False
2023-11-29,135,ibuprofen,70.45,64.55,0.88,False,0.018,True,False
2023-11-30,114,ibuprofen,72.89,41.11,0.5,False,0.024,True,False
2023-12-01,41,ibuprofen,76.67,-35.67,-0.6,False,-0.051,False,False
2023-12-02,161,ibuprofen,41.83,119.17,1.5,False,0.07,True,False
2023-12-03,2,ibuprofen,47.72,-45.72,-0.77,False,-0.001,False,False
2023-12-04,61,ibuprofen,76.54,-15.54,-0.36,False,0.039,True,False
2023-12-05,13,ibuprofen,76.72,-63.72,-0.99,False,0.016,True,False
2023-12-06,43,ibuprofen,74.83,-31.83,-0.55,False,-0.048,False,False
2023-12-07,50,ibuprofen,70.57,-20.57,-0.4,False,-0.045,False,False
2023-12-08,167,ibuprofen,70.06,96.94,1.12,False,0.066,True,False
2023-12-09,3,ibuprofen,44.45,-41.45,-0.71,False,-0.052,False,False
2023-12-10,47,ibuprofen,39.16,7.84,-0.07,False,-0.045,False,False
2023-12-11,156,ibuprofen,71.7,84.3,0.89,False,0.062,True,False
2023-12-12,27,ibuprofen,78.83,-51.83,-0.83,False,-0.029,False,False
2023-12-13,39,ibuprofen,77.77,-38.77,-0.65,False,-0.027,False,False
2023-12-14,24,ibuprofen,73.03,-49.03,-0.77,False,-0.005,False,False
2023-12-15,50,ibuprofen,70.54,-20.54,-0.36,False,-0.063,False,False
2023-12-16,0,ibuprofen,36.75,-36.75,-0.57,False,-0.045,False,False
2023-12-17,0,ibuprofen,31.79,-31.79,-0.5,False,-0.05,False,False
2023-12-18,75,ibuprofen,61.57,13.43,0.16,False,-0.062,False,False
2023-12-19,56,ibuprofen,63.77,-7.77,-0.15,False,-0.135,False,False
2023-12-20,35,ibuprofen,65.78,-30.78,-0.46,False,-0.164,False,False
2023-12-21,35,ibuprofen,61.59,-26.59,-0.39,False,-0.152,False,False
2023-12-22,71,ibuprofen,60.66,10.34,0.42,False,-0.084,False,False
2023-12-23,2,ibuprofen,29.02,-27.02,-0.41,False,-0.116,False,False
2023-12-24,5,ibuprofen,24.73,-19.73,-0.24,False,-0.122,False,False
2023-12-25,6,ibuprofen,55.36,-49.36,-0.84,False,-0.102,False,False
2023-12-26,27,ibuprofen,53.19,-26.19,-0.35,False,-0.186,False,False
2023-12-27,24,ibuprofen,53.92,-29.92,-0.45,False,-0.161,False,False
2023-12-28,30,ibuprofen,49.79,-19.79,-0.22,False,-0.177,False,False
2023-12-29,50,ibuprofen,49.33,0.67,0.28,False,-0.175,False,False
2023-12-30,2,ibuprofen,17.02,-15.02,-0.04,False,-0.16,False,False
2023-12-31,7,ibuprofen,13.57,-6.57,0.14,False,-0.178,False,False
2024-01-01,12,ibuprofen,45.11,-33.11,-0.45,False,-0.139,False,False
2024-01-02,37,ibuprofen,44.07,-7.07,0.27,False,-0.221,False,False
2024-01-03,29,ibuprofen,46.13,-17.13,-0.02,False,-0.202,False,False
2024-01-04,28,ibuprofen,42.89,-14.89,-0.01,False,-0.203,False,False
2024-01-05,37,ibuprofen,42.77,-5.77,0.24,False,-0.206,False,False
2024-01-06,4,ibuprofen,10.01,-6.01,0.22,False,-0.172,False,False
2024-01-07,6,ibuprofen,7.19,-1.19,0.59,False,-0.19,False,False
2024-01-08,45,ibuprofen,39.11,5.89,0.81,False,-0.213,False,False
2024-01-09,63,ibuprofen,40.78,22.22,1.39,False,-0.137,False,False
2024-01-10,46,ibuprofen,44.87,1.13,0.97,False,-0.183,False,False
2024-01-11,33,ibuprofen,42.91,-9.91,0.34,False,-0.195,False,False
2024-01-12,39,ibuprofen,43.14,-4.14,0.61,False,-0.195,False,False
2024-01-13,6,ibuprofen,10.49,-4.49,0.54,False,-0.183,False,False
2024-01-14,7,ibuprofen,7.77,-0.77,0.72,False,-0.182,False,False
2024-01-15,23,ibuprofen,39.72,-16.72,-0.3,False,-0.176,False,False
2024-01-16,39,ibuprofen,39.82,-0.82,0.65,False,-0.225,False,False
2024-01-17,28,ibuprofen,42.31,-14.31,-0.17,False,-0.203,False,False
2024-01-18,50,ibuprofen,39.27,10.73,1.43,False,-0.203,False,False
2024-01-19,21,ibuprofen,40.93,-19.93,-0.61,False,-0.201,False,False
2024-01-20,7,ibuprofen,7.19,-0.19,0.66,False,-0.217,False,False
2024-01-21,5,ibuprofen,4.77,0.23,0.73,False,-0.22,False,False
2024-01-22,40,ibuprofen,36.79,3.21,0.88,False,-0.22,False,False
2024-01-23,50,ibuprofen,38.27,11.73,1.37,False,-0.197,False,False
2024-01-24,60,ibuprofen,41.64,18.36,1.85,False,-0.141,False,False
2024-01-25,47,ibuprofen,40.87,6.13,0.86,False,-0.198,False,False
2024-01-26,12,ibuprofen,42.21,-30.21,-1.97,False,-0.15,False,False
2024-01-27,8,ibuprofen,7.75,0.25,0.36,False,-0.189,False,False
2024-01-28,3,ibuprofen,5.36,-2.36,0.16,False,-0.193,False,False
2024-01-29,58,ibuprofen,37.2,20.8,1.82,False,-0.13,False,False
2024-01-30,29,ibuprofen,39.91,-10.91,-0.58,False,-0.194,False,False
2024-01-31,41,ibuprofen,41.7,-0.7,0.13,False,-0.193,False,False
2024-02-01,40,ibuprofen,39.61,0.39,0.2,False,-0.207,False,False
2024-02-02,36,ibuprofen,40.55,-4.55,-0.26,False,-0.218,False,False
2024-02-03,14,ibuprofen,7.88,6.12,0.61,False,-0.188,False,False
2024-02-04,8,ibuprofen,5.9,2.1,0.24,False,-0.192,False,False
2024-02-05,35,ibuprofen,38.04,-3.04,-0.22,False,-0.2,False,False
2024-02-06,31,ibuprofen,39.09,-8.09,-0.65,False,-0.208,False,False
2024-02-07,42,ibuprofen,41.08,0.92,0.16,False,-0.187,False,False
2024-02-08,32,ibuprofen,39.1,-7.1,-0.5,False,-0.204,False,False
2024-02-09,41,ibuprofen,39.52,1.48,0.32,False,-0.204,False,False
2024-02-10,7,ibuprofen,7.27,-0.27,0.12,False,-0.208,False,False
2024-02-11,7,ibuprofen,4.84,2.16,0.33,False,-0.206,False,False
2024-02-12,34,ibuprofen,36.99,-2.99,-0.16,False,-0.217,False,False
2024-02-13,29,ibuprofen,38.05,-9.05,-0.71,False,-0.222,False,False
2024-02-14,26,ibuprofen,39.97,-13.97,-1.2,False,-0.198,False,False
2024-02-15,31,ibuprofen,36.95,-5.95,-0.41,False,-0.209,False,False
2024-02-16,32,ibuprofen,37.45,-5.45,-0.4,False,-0.183,False,False
2024-02-17,6,ibuprofen,4.72,1.28,0.3,False,-0.183,False,False
2024-02-18,9,ibuprofen,2.4,6.6,0.78,False,-0.165,False,False
2024-02-19,44,ibuprofen,34.86,9.14,1.0,False,-0.198,False,False
2024-02-20,37,ibuprofen,36.76,0.24,0.07,False,-0.223,False,False
2024-02-21,36,ibuprofen,39.32,-3.32,-0.28,False,-0.205,False,False
2024-02-22,37,ibuprofen,37.05,-0.05,0.11,False,-0.222,False,False
2024-02-23,38,ibuprofen,37.96,0.04,0.2,False,-0.222,False,False
2024-02-24,3,ibuprofen,5.61,-2.61,-0.08,False,-0.196,False,False
2024-02-25,5,ibuprofen,3.02,1.98,0.44,False,-0.221,False,False
2024-02-26,37,ibuprofen,35.16,1.84,0.41,False,-0.226,False,False
2024-02-27,38,ibuprofen,36.55,1.45,0.33,False,-0.225,False,False
2024-02-28,26,ibuprofen,39.2,-13.2,-2.04,False,-0.212,False,False
2024-02-29,39,ibuprofen,36.24,2.76,0.78,False,-0.225,False,False
