date,count,drug
2022-10-31,34,amoxicillin
2022-11-01,29,amoxicillin
2022-11-02,22,amoxicillin
2022-11-03,24,amoxicillin
2022-11-04,32,amoxicillin
2022-11-05,5,amoxicillin
2022-11-07,18,amoxicillin
2022-11-08,20,amoxicillin
2022-11-09,32,amoxicillin
2022-11-10,39,amoxicillin
2022-11-11,38,amoxicillin
2022-11-12,3,amoxicillin
2022-11-13,2,amoxicillin
2022-11-14,30,amoxicillin
2022-11-15,24,amoxicillin
2022-11-16,25,amoxicillin
2022-11-17,20,amoxicillin
2022-11-18,26,amoxicillin
2022-11-19,17,amoxicillin
2022-11-20,7,amoxicillin
2022-11-21,25,amoxicillin
2022-11-22,57,amoxicillin
2022-11-23,23,amoxicillin
2022-11-24,27,amoxicillin
2022-11-25,29,amoxicillin
2022-11-26,2,amoxicillin
2022-11-27,9,amoxicillin
2022-11-28,38,amoxicillin
2022-11-29,27,amoxicillin
2022-11-30,33,amoxicillin
2022-12-01,32,amoxicillin
2022-12-02,26,amoxicillin
2022-12-03,15,amoxicillin
2022-12-04,1,amoxicillin
2022-12-05,22,amoxicillin
2022-12-06,43,amoxicillin
2022-12-07,27,amoxicillin
2022-12-08,24,amoxicillin
2022-12-09,16,amoxicillin
2022-12-10,9,amoxicillin
2022-12-11,1,amoxicillin
2022-12-12,23,amoxicillin
2022-12-13,26,amoxicillin
2022-12-14,16,amoxicillin
2022-12-15,25,amoxicillin
2022-12-16,34,amoxicillin
2022-12-17,7,amoxicillin
2022-12-18,4,amoxicillin
2022-12-19,32,amoxicillin
2022-12-20,29,amoxicillin
2022-12-21,25,amoxicillin
2022-12-22,24,amoxicillin
2022-12-23,31,amoxicillin
2022-12-24,8,amoxicillin
2022-12-25,6,amoxicillin
2022-12-26,23,amoxicillin
2022-12-27,40,amoxicillin
2022-12-28,24,amoxicillin
2022-12-29,30,amoxicillin
2022-12-30,29,amoxicillin
2022-12-31,9,amoxicillin
2023-01-02,23,amoxicillin
2023-01-03,42,amoxicillin
2023-01-04,26,amoxicillin
2023-01-05,31,amoxicillin
2023-01-06,22,amoxicillin
2023-01-07,11,amoxicillin
2023-01-08,2,amoxicillin
2023-01-09,23,amoxicillin
2023-01-10,27,amoxicillin
2023-01-11,24,amoxicillin
2023-01-12,20,amoxicillin
2023-01-13,47,amoxicillin
2023-01-14,6,amoxicillin
2023-01-15,1,amoxicillin
2023-01-16,25,amoxicillin
2023-01-17,29,amoxicillin
2023-01-18,25,amoxicillin
2023-01-19,30,amoxicillin
2023-01-20,38,amoxicillin
2023-01-21,7,amoxicillin
2023-01-22,8,amoxicillin
2023-01-23,22,amoxicillin
2023-01-24,24,amoxicillin
2023-01-25,18,amoxicillin
2023-01-26,27,amoxicillin
2023-01-27,34,amoxicillin
2023-01-28,10,amoxicillin
2023-01-29,2,amoxicillin
2023-01-30,28,amoxicillin
2023-01-31,32,amoxicillin
2023-02-01,23,amoxicillin
2023-02-02,25,amoxicillin
2023-02-03,20,amoxicillin
2023-02-04,5,amoxicillin
2023-02-05,3,amoxicillin
2023-02-06,27,amoxicillin
2023-02-07,21,amoxicillin
2023-02-08,43,amoxicillin
2023-02-09,30,amoxicillin
2023-02-10,35,amoxicillin
2023-02-11,8,amoxicillin
2023-02-12,1,amoxicillin
2023-02-13,27,amoxicillin
2023-02-14,35,amoxicillin
2023-02-15,35,amoxicillin
2023-02-16,33,amoxicillin
2023-02-17,41,amoxicillin
2023-02-18,8,amoxicillin
2023-02-19,4,amoxicillin
2023-02-20,21,amoxicillin
2023-02-21,25,amoxicillin
2023-02-22,39,amoxicillin
2023-02-23,30,amoxicillin
2023-02-24,23,amoxicillin
2023-02-25,12,amoxicillin
2023-02-26,1,amoxicillin
2023-02-27,33,amoxicillin
2023-02-28,38,amoxicillin
2023-03-01,32,amoxicillin
2023-03-02,20,amoxicillin
2023-03-03,26,amoxicillin
2023-03-04,7,amoxicillin
2023-03-05,5,amoxicillin
2023-03-06,29,amoxicillin
2023-03-07,29,amoxicillin
2023-03-08,20,amoxicillin
2023-03-09,20,amoxicillin
2023-03-10,25,amoxicillin
2023-03-12,4,amoxicillin
2023-03-13,22,amoxicillin
2023-03-14,32,amoxicillin
2023-03-15,24,amoxicillin
2023-03-16,33,amoxicillin
2023-03-17,26,amoxicillin
2023-03-18,10,amoxicillin
2023-03-19,3,amoxicillin
2023-03-20,26,amoxicillin
2023-03-21,30,amoxicillin
2023-03-22,11,amoxicillin
2023-03-23,19,amoxicillin
2023-03-24,21,amoxicillin
2023-03-25,10,amoxicillin
2023-03-26,3,amoxicillin
2023-03-27,29,amoxicillin
2023-03-28,36,amoxicillin
2023-03-29,18,amoxicillin
2023-03-30,24,amoxicillin
2023-03-31,26,amoxicillin
2023-04-01,14,amoxicillin
2023-04-02,2,amoxicillin
2023-04-03,27,amoxicillin
2023-04-04,29,amoxicillin
2023-04-05,18,amoxicillin
2023-04-06,28,amoxicillin
2023-04-07,27,amoxicillin
2023-04-08,14,amoxicillin
2023-04-09,4,amoxicillin
2023-04-10,28,amoxicillin
2023-04-11,30,amoxicillin
2023-04-12,29,amoxicillin
2023-04-13,33,amoxicillin
2023-04-14,27,amoxicillin
2023-04-15,11,amoxicillin
2023-04-16,3,amoxicillin
2023-04-17,30,amoxicillin
2023-04-18,34,amoxicillin
2023-04-19,25,amoxicillin
2023-04-20,20,amoxicillin
2023-04-21,37,amoxicillin
2023-04-22,10,amoxicillin
2023-04-24,47,amoxicillin
2023-04-25,28,amoxicillin
2023-04-26,32,amoxicillin
2023-04-27,27,amoxicillin
2023-04-28,24,amoxicillin
2023-04-30,7,amoxicillin
2023-05-01,8,amoxicillin
2023-05-02,24,amoxicillin
2023-05-03,23,amoxicillin
2023-05-04,20,amoxicillin
2023-05-05,40,amoxicillin
2023-05-06,11,amoxicillin
2023-05-07,6,amoxicillin
2023-05-08,29,amoxicillin
2023-05-09,39,amoxicillin
2023-05-10,19,amoxicillin
2023-05-11,27,amoxicillin
2023-05-12,24,amoxicillin
2023-05-13,5,amoxicillin
2023-05-15,34,amoxicillin
2023-05-16,28,amoxicillin
2023-05-17,19,amoxicillin
2023-05-18,41,amoxicillin
2023-05-19,26,amoxicillin
2023-05-20,5,amoxicillin
2023-05-21,1,amoxicillin
2023-05-22,26,amoxicillin
2023-05-23,34,amoxicillin
2023-05-24,25,amoxicillin
2023-05-25,35,amoxicillin
2023-05-26,25,amoxicillin
2023-05-27,8,amoxicillin
2023-05-28,9,amoxicillin
2023-05-29,23,amoxicillin
2023-05-30,25,amoxicillin
2023-05-31,32,amoxicillin
2023-06-01,34,amoxicillin
2023-06-02,21,amoxicillin
2023-06-03,13,amoxicillin
2023-06-04,7,amoxicillin
2023-06-05,33,amoxicillin
2023-06-06,29,amoxicillin
2023-06-07,26,amoxicillin
2023-06-08,30,amoxicillin
2023-06-09,27,amoxicillin
2023-06-10,12,amoxicillin
2023-06-11,1,amoxicillin
2023-06-12,38,amoxicillin
2023-06-13,20,amoxicillin
2023-06-14,14,amoxicillin
2023-06-15,25,amoxicillin
2023-06-16,24,amoxicillin
2023-06-17,15,amoxicillin
2023-06-18,1,amoxicillin
2023-06-19,19,amoxicillin
2023-06-20,25,amoxicillin
2023-06-21,21,amoxicillin
2023-06-22,24,amoxicillin
2023-06-23,42,amoxicillin
2023-06-26,40,amoxicillin
2023-06-27,28,amoxicillin
2023-06-28,17,amoxicillin
2023-06-29,18,amoxicillin
2023-06-30,20,amoxicillin
2023-07-01,15,amoxicillin
2023-07-03,25,amoxicillin
2023-07-04,23,amoxicillin
2023-07-05,28,amoxicillin
2023-07-06,24,amoxicillin
2023-07-07,22,amoxicillin
2023-07-08,2,amoxicillin
2023-07-09,10,amoxicillin
2023-07-10,25,amoxicillin
2023-07-11,18,amoxicillin
2023-07-12,22,amoxicillin
2023-07-13,23,amoxicillin
2023-07-14,27,amoxicillin
2023-07-15,6,amoxicillin
2023-07-16,6,amoxicillin
2023-07-17,26,amoxicillin
2023-07-18,26,amoxicillin
2023-07-19,23,amoxicillin
2023-07-20,37,amoxicillin
2023-07-21,35,amoxicillin
2023-07-22,13,amoxicillin
2023-07-23,5,amoxicillin
2023-07-24,16,amoxicillin
2023-07-25,40,amoxicillin
2023-07-26,22,amoxicillin
2023-07-27,34,amoxicillin
2023-07-28,25,amoxicillin
2023-07-29,5,amoxicillin
2023-07-30,1,amoxicillin
2023-07-31,40,amoxicillin
2023-08-01,18,amoxicillin
2023-08-02,22,amoxicillin
2023-08-03,23,amoxicillin
2023-08-04,14,amoxicillin
2023-08-05,5,amoxicillin
2023-08-06,2,amoxicillin
2023-08-07,23,amoxicillin
2023-08-08,16,amoxicillin
2023-08-09,20,amoxicillin
2023-08-10,39,amoxicillin
2023-08-11,31,amoxicillin
2023-08-12,11,amoxicillin
2023-08-13,2,amoxicillin
2023-08-14,16,amoxicillin
2023-08-15,16,amoxicillin
2023-08-16,16,amoxicillin
2023-08-17,34,amoxicillin
2023-08-18,35,amoxicillin
2023-08-19,7,amoxicillin
2023-08-20,7,amoxicillin
2023-08-21,19,amoxicillin
2023-08-22,31,amoxicillin
2023-08-23,12,amoxicillin
2023-08-24,17,amoxicillin
2023-08-25,26,amoxicillin
2023-08-26,11,amoxicillin
2023-08-27,6,amoxicillin
2023-08-28,21,amoxicillin
2023-08-29,16,amoxicillin
2023-08-30,23,amoxicillin
2023-08-31,21,amoxicillin
2023-09-01,33,amoxicillin
2023-09-02,4,amoxicillin
2023-09-03,2,amoxicillin
2023-09-04,14,amoxicillin
2023-09-05,31,amoxicillin
2023-09-06,17,amoxicillin
2023-09-07,29,amoxicillin
2023-09-08,35,amoxicillin
2023-09-09,3,amoxicillin
2023-09-11,37,amoxicillin
2023-09-12,26,amoxicillin
2023-09-13,32,amoxicillin
2023-09-14,21,amoxicillin
2023-09-15,30,amoxicillin
2023-09-16,7,amoxicillin
2023-09-17,1,amoxicillin
2023-09-18,23,amoxicillin
2023-09-19,15,amoxicillin
2023-09-20,27,amoxicillin
2023-09-21,22,amoxicillin
2023-09-22,21,amoxicillin
2023-09-23,3,amoxicillin
2023-09-25,25,amoxicillin
2023-09-26,24,amoxicillin
2023-09-27,31,amoxicillin
2023-09-28,31,amoxicillin
2023-09-29,20,amoxicillin
2023-09-30,11,amoxicillin
2023-10-01,2,amoxicillin
2023-10-02,9,amoxicillin
2023-10-03,27,amoxicillin
2023-10-04,37,amoxicillin
2023-10-05,31,amoxicillin
2023-10-06,23,amoxicillin
2023-10-07,8,amoxicillin
2023-10-08,4,amoxicillin
2023-10-09,27,amoxicillin
2023-10-10,22,amoxicillin
2023-10-11,23,amoxicillin
2023-10-12,27,amoxicillin
2023-10-13,31,amoxicillin
2023-10-14,6,amoxicillin
2023-10-15,8,amoxicillin
2023-10-16,29,amoxicillin
2023-10-17,25,amoxicillin
2023-10-18,29,amoxicillin
2023-10-19,42,amoxicillin
2023-10-20,37,amoxicillin
2023-10-21,18,amoxicillin
2023-10-22,2,amoxicillin
2023-10-23,20,amoxicillin
2023-10-24,11,amoxicillin
2023-10-25,19,amoxicillin
2023-10-26,25,amoxicillin
2023-10-27,31,amoxicillin
2023-10-28,10,amoxicillin
2023-10-29,3,amoxicillin
2023-10-30,30,amoxicillin
2023-10-31,34,amoxicillin
2023-11-01,14,amoxicillin
2023-11-02,14,amoxicillin
2023-11-03,23,amoxicillin
2023-11-04,7,amoxicillin
2023-11-05,2,amoxicillin
2023-11-06,19,amoxicillin
2023-11-07,29,amoxicillin
2023-11-08,23,amoxicillin
2023-11-09,21,amoxicillin
2023-11-10,25,amoxicillin
2023-11-11,7,amoxicillin
2023-11-12,4,amoxicillin
2023-11-13,22,amoxicillin
2023-11-14,19,amoxicillin
2023-11-15,19,amoxicillin
2023-11-16,20,amoxicillin
2023-11-17,23,amoxicillin
2023-11-18,8,amoxicillin
2023-11-20,33,amoxicillin
2023-11-21,20,amoxicillin
2023-11-22,17,amoxicillin
2023-11-23,16,amoxicillin
2023-11-24,27,amoxicillin
2023-11-25,2,amoxicillin
2023-11-26,2,amoxicillin
2023-11-27,24,amoxicillin
2023-11-28,34,amoxicillin
2023-11-29,33,amoxicillin
2023-11-30,29,amoxicillin
2023-12-01,25,amoxicillin
2023-12-02,21,amoxicillin
2023-12-04,16,amoxicillin
2023-12-05,28,amoxicillin
2023-12-06,12,amoxicillin
2023-12-07,19,amoxicillin
2023-12-08,15,amoxicillin
2023-12-10,9,amoxicillin
2023-12-11,18,amoxicillin
2023-12-12,24,amoxicillin
2023-12-13,34,amoxicillin
2023-12-14,21,amoxicillin
2023-12-15,28,amoxicillin
2023-12-18,40,amoxicillin
2023-12-19,32,amoxicillin
2023-12-20,27,amoxicillin
2023-12-21,26,amoxicillin
2023-12-22,26,amoxicillin
2023-12-23,2,amoxicillin
2023-12-24,5,amoxicillin
2023-12-25,8,amoxicillin
2023-12-26,27,amoxicillin
2023-12-27,24,amoxicillin
2023-12-28,29,amoxicillin
2023-12-29,28,amoxicillin
2023-12-30,2,amoxicillin
2023-12-31,5,amoxicillin
2024-01-01,22,amoxicillin
2024-01-02,31,amoxicillin
2024-01-03,23,amoxicillin
2024-01-04,24,amoxicillin
2024-01-05,19,amoxicillin
2024-01-06,6,amoxicillin
2024-01-07,1,amoxicillin
2024-01-08,24,amoxicillin
2024-01-09,29,amoxicillin
2024-01-10,26,amoxicillin
2024-01-11,20,amoxicillin
2024-01-12,22,amoxicillin
2024-01-13,7,amoxicillin
2024-01-14,1,amoxicillin
2024-01-15,15,amoxicillin
2024-01-16,27,amoxicillin
2024-01-17,26,amoxicillin
2024-01-18,21,amoxicillin
2024-01-19,32,amoxicillin
2024-01-20,10,amoxicillin
2024-01-21,6,amoxicillin
2024-01-22,32,amoxicillin
2024-01-23,44,amoxicillin
2024-01-24,31,amoxicillin
2024-01-25,32,amoxicillin
2024-01-26,11,amoxicillin
2024-01-27,4,amoxicillin
2024-01-28,3,amoxicillin
2024-01-29,28,amoxicillin
2024-01-30,27,amoxicillin
2024-01-31,39,amoxicillin
2024-02-01,47,amoxicillin
2024-02-02,22,amoxicillin
2024-02-03,9,amoxicillin
2024-02-04,6,amoxicillin
2024-02-05,23,amoxicillin
2024-02-06,22,amoxicillin
2024-02-07,39,amoxicillin
2024-02-08,29,amoxicillin
2024-02-09,29,amoxicillin
2024-02-10,6,amoxicillin
2024-02-11,4,amoxicillin
2024-02-12,21,amoxicillin
2024-02-13,32,amoxicillin
2024-02-14,28,amoxicillin
2024-02-15,30,amoxicillin
2024-02-16,25,amoxicillin
2024-02-17,8,amoxicillin
2024-02-18,5,amoxicillin
2024-02-19,36,amoxicillin
2024-02-20,32,amoxicillin
2024-02-21,29,amoxicillin
2024-02-22,26,amoxicillin
2024-02-23,22,amoxicillin
2024-02-24,2,amoxicillin
2024-02-25,2,amoxicillin
2024-02-26,29,amoxicillin
2024-02-27,20,amoxicillin
2024-02-28,21,amoxicillin
2024-02-29,30,amoxicillin
2024-03-01,39,amoxicillin
2024-03-02,2,amoxicillin
2024-03-03,1,amoxicillin
2024-03-04,27,amoxicillin
2024-03-05,28,amoxicillin
2024-03-06,32,amoxicillin
2024-03-07,22,amoxicillin
2024-03-08,24,amoxicillin
2024-03-09,1,amoxicillin
2024-03-10,7,amoxicillin
2024-03-11,45,amoxicillin
2024-03-12,32,amoxicillin
2024-03-13,38,amoxicillin
2024-03-14,30,amoxicillin
2024-03-15,35,amoxicillin
2024-03-16,12,amoxicillin
2024-03-17,2,amoxicillin
2024-03-18,29,amoxicillin
2024-03-19,32,amoxicillin
2024-03-20,37,amoxicillin
2024-03-21,27,amoxicillin
2024-03-22,20,amoxicillin
2024-03-23,4,amoxicillin
2024-03-24,6,amoxicillin
2024-03-25,9,amoxicillin
2024-03-26,26,amoxicillin
2024-03-27,29,amoxicillin
2024-03-28,31,amoxicillin
2024-03-29,19,amoxicillin
2024-03-30,1,amoxicillin
2024-03-31,4,amoxicillin
2024-04-01,26,amoxicillin
2024-04-02,25,amoxicillin
2024-04-03,17,amoxicillin
2024-04-04,40,amoxicillin
2024-04-05,39,amoxicillin
2024-04-06,6,amoxicillin
2024-04-07,5,amoxicillin
2024-04-08,35,amoxicillin
2024-04-09,24,amoxicillin
2024-04-10,37,amoxicillin
2024-04-11,21,amoxicillin
2024-04-12,35,amoxicillin
2024-04-13,12,amoxicillin
2024-04-14,4,amoxicillin
2024-04-15,27,amoxicillin
2024-04-16,27,amoxicillin
2024-04-17,34,amoxicillin
2024-04-18,49,amoxicillin
2024-04-19,39,amoxicillin
2024-04-20,12,amoxicillin
2024-04-21,1,amoxicillin
2024-04-22,27,amoxicillin
2024-04-23,31,amoxicillin
2024-04-24,19,amoxicillin
2024-04-25,33,amoxicillin
2024-04-26,38,amoxicillin
2024-04-27,5,amoxicillin
2024-04-28,3,amoxicillin
2024-04-29,30,amoxicillin
2024-04-30,31,amoxicillin
2024-05-01,25,amoxicillin
2024-05-02,32,amoxicillin
2024-05-03,38,amoxicillin
2024-05-04,8,amoxicillin
2024-05-06,31,amoxicillin
2024-05-07,23,amoxicillin
2024-05-08,29,amoxicillin
2024-05-09,34,amoxicillin
2024-05-10,29,amoxicillin
2024-05-11,9,amoxicillin
2024-05-12,2,amoxicillin
2024-05-13,17,amoxicillin
2024-05-14,31,amoxicillin
2024-05-15,21,amoxicillin
2024-05-16,22,amoxicillin
2024-05-17,32,amoxicillin
2024-05-18,4,amoxicillin
2024-05-19,3,amoxicillin
2024-05-20,26,amoxicillin
2024-05-21,40,amoxicillin
2024-05-22,37,amoxicillin
2024-05-23,44,amoxicillin
2024-05-24,19,amoxicillin
2024-05-25,5,amoxicillin
2024-05-26,4,amoxicillin
2024-05-27,22,amoxicillin
2024-05-28,31,amoxicillin
2024-05-29,28,amoxicillin
2024-05-30,36,amoxicillin
2024-05-31,19,amoxicillin
2024-06-01,4,amoxicillin
2024-06-02,1,amoxicillin
2024-06-03,29,amoxicillin
2024-06-04,19,amoxicillin
2024-06-05,19,amoxicillin
2024-06-06,25,amoxicillin
2024-06-07,31,amoxicillin
2024-06-08,4,amoxicillin
2024-06-09,1,amoxicillin
2024-06-10,16,amoxicillin
2024-06-11,22,amoxicillin
2024-06-12,25,amoxicillin
2024-06-13,28,amoxicillin
2024-06-14,17,amoxicillin
2024-06-15,9,amoxicillin
2024-06-16,1,amoxicillin
2024-06-17,24,amoxicillin
2024-06-18,26,amoxicillin
2024-06-19,19,amoxicillin
2024-06-20,39,amoxicillin
2024-06-21,25,amoxicillin
2024-06-22,3,amoxicillin
2024-06-24,20,amoxicillin
2024-06-25,17,amoxicillin
2024-06-26,21,amoxicillin
2024-06-27,17,amoxicillin
2024-06-28,22,amoxicillin
2024-06-29,6,amoxicillin
2024-06-30,2,amoxicillin
2024-07-01,21,amoxicillin
2024-07-02,14,amoxicillin
2024-07-03,22,amoxicillin
2024-07-04,29,amoxicillin
2024-07-05,21,amoxicillin
2024-07-06,5,amoxicillin
2024-07-07,2,amoxicillin
2024-07-08,34,amoxicillin
2024-07-09,23,amoxicillin
2024-07-10,26,amoxicillin
2024-07-11,23,amoxicillin
2024-07-12,28,amoxicillin
2024-07-13,4,amoxicillin
2024-07-14,3,amoxicillin
2024-07-15,18,amoxicillin
2024-07-16,34,amoxicillin
2024-07-17,26,amoxicillin
2024-07-18,23,amoxicillin
2024-07-19,3,amoxicillin
2024-07-20,13,amoxicillin
2024-07-22,24,amoxicillin
2024-07-23,26,amoxicillin
2024-07-24,19,amoxicillin
2024-07-25,18,amoxicillin
2024-07-26,27,amoxicillin
2024-07-27,4,amoxicillin
2024-07-28,1,amoxicillin
2024-07-29,40,amoxicillin
2024-07-30,27,amoxicillin
2024-07-31,16,amoxicillin
2024-08-01,15,amoxicillin
2024-08-02,38,amoxicillin
2024-08-03,21,amoxicillin
2024-08-05,38,amoxicillin
2024-08-06,37,amoxicillin
2024-08-07,30,amoxicillin
2024-08-08,27,amoxicillin
2024-08-09,20,amoxicillin
2024-08-10,3,amoxicillin
2024-08-11,2,amoxicillin
2024-08-12,23,amoxicillin
2024-08-13,29,amoxicillin
2024-08-14,27,amoxicillin
2024-08-15,9,amoxicillin
2024-08-16,26,amoxicillin
2024-08-17,4,amoxicillin
2024-08-18,6,amoxicillin
2024-08-19,19,amoxicillin
2024-08-20,31,amoxicillin
2024-08-21,28,amoxicillin
2024-08-22,30,amoxicillin
2024-08-23,29,amoxicillin
2024-08-24,7,amoxicillin
2024-08-25,4,amoxicillin
2024-08-26,27,amoxicillin
2024-08-27,28,amoxicillin
2024-08-28,23,amoxicillin
2024-08-29,31,amoxicillin
2024-08-30,25,amoxicillin
2024-08-31,2,amoxicillin
2024-09-02,16,amoxicillin
2024-09-03,25,amoxicillin
2024-09-04,27,amoxicillin
2024-09-05,24,amoxicillin
2024-09-06,26,amoxicillin
2024-09-07,6,amoxicillin
2024-09-08,5,amoxicillin
2024-09-09,27,amoxicillin
2024-09-10,25,amoxicillin
2024-09-11,29,amoxicillin
2024-09-12,14,amoxicillin
2024-09-13,33,amoxicillin
2024-09-14,4,amoxicillin
2024-09-15,2,amoxicillin
2024-09-16,17,amoxicillin
2024-09-17,33,amoxicillin
2024-09-18,117,amoxicillin
2024-09-19,116,amoxicillin
2024-09-20,65,amoxicillin
2024-09-21,2,amoxicillin
2024-09-23,27,amoxicillin
2024-09-24,15,amoxicillin
2024-09-25,16,amoxicillin
2024-09-26,27,amoxicillin
2024-09-27,15,amoxicillin
2024-09-28,9,amoxicillin
2024-09-30,18,amoxicillin
2024-10-01,16,amoxicillin
2024-10-02,2,amoxicillin
2024-10-03,25,amoxicillin
2024-10-04,21,amoxicillin
2024-10-05,5,amoxicillin
2024-10-06,3,amoxicillin
2024-10-07,21,amoxicillin
2024-10-08,21,amoxicillin
2024-10-09,24,amoxicillin
2024-10-10,15,amoxicillin
2024-10-11,18,amoxicillin
2024-10-13,1,amoxicillin
2024-10-14,15,amoxicillin
2024-10-15,20,amoxicillin
2024-10-16,24,amoxicillin
2024-10-17,24,amoxicillin
2024-10-18,16,amoxicillin
2024-10-19,5,amoxicillin
2024-10-20,5,amoxicillin
2024-10-21,24,amoxicillin
2024-10-22,40,amoxicillin
2024-10-23,19,amoxicillin
2024-10-24,16,amoxicillin
2024-10-25,18,amoxicillin
2024-10-26,10,amoxicillin
2024-10-27,1,amoxicillin
2024-10-28,13,amoxicillin
2024-10-29,26,amoxicillin
2024-10-30,25,amoxicillin
2024-10-31,8,amoxicillin
2024-11-01,15,amoxicillin
2024-11-02,4,amoxicillin
2024-11-03,1,amoxicillin
2024-11-04,16,amoxicillin
2024-11-05,16,amoxicillin
2024-11-06,28,amoxicillin
2024-11-07,19,amoxicillin
2024-11-08,27,amoxicillin
2024-11-09,8,amoxicillin
2024-11-10,2,amoxicillin
2024-11-11,14,amoxicillin
2024-11-12,22,amoxicillin
2024-11-13,30,amoxicillin
2024-11-14,26,amoxicillin
2024-11-15,34,amoxicillin
2024-11-16,9,amoxicillin
2024-11-17,8,amoxicillin
2024-11-18,23,amoxicillin
2024-11-19,26,amoxicillin
2024-11-20,18,amoxicillin
2024-11-21,26,amoxicillin
2024-11-22,23,amoxicillin
2024-11-23,6,amoxicillin
2024-11-24,1,amoxicillin
2024-11-25,29,amoxicillin
2024-11-26,31,amoxicillin
2024-11-27,22,amoxicillin
2024-11-28,28,amoxicillin
2024-11-29,21,amoxicillin
2024-11-30,7,amoxicillin
2024-12-01,2,amoxicillin
2024-12-02,23,amoxicillin
2024-12-03,31,amoxicillin
2024-12-04,23,amoxicillin
2024-12-05,13,amoxicillin
2024-12-06,39,amoxicillin
2024-12-07,1,amoxicillin
2024-12-09,27,amoxicillin
2024-12-10,28,amoxicillin
2024-12-11,25,amoxicillin
2024-12-12,23,amoxicillin
2024-12-13,22,amoxicillin
2024-12-14,2,amoxicillin
2024-12-15,1,amoxicillin
2024-12-16,18,amoxicillin
2024-12-17,24,amoxicillin
2024-12-18,19,amoxicillin
2024-12-19,29,amoxicillin
2024-12-20,22,amoxicillin
2024-12-21,10,amoxicillin
2024-12-23,24,amoxicillin
2024-12-24,16,amoxicillin
2024-12-25,7,amoxicillin
2024-12-26,23,amoxicillin
2024-12-27,21,amoxicillin
2024-12-28,6,amoxicillin
2024-12-29,2,amoxicillin
2024-12-30,28,amoxicillin
2024-12-31,26,amoxicillin
2022-01-01,7,omeprazole
2022-01-02,4,omeprazole
2022-01-03,58,omeprazole
2022-01-04,60,omeprazole
2022-01-05,63,omeprazole
2022-01-06,61,omeprazole
2022-01-07,54,omeprazole
2022-01-08,5,omeprazole
2022-01-09,6,omeprazole
2022-01-10,60,omeprazole
2022-01-11,42,omeprazole
2022-01-12,59,omeprazole
2022-01-13,55,omeprazole
2022-01-14,36,omeprazole
2022-01-15,3,omeprazole
2022-01-16,2,omeprazole
2022-01-17,40,omeprazole
2022-01-18,48,omeprazole
2022-01-19,48,omeprazole
2022-01-20,59,omeprazole
2022-01-21,66,omeprazole
2022-01-22,12,omeprazole
2022-01-23,1,omeprazole
2022-01-24,45,omeprazole
2022-01-25,67,omeprazole
2022-01-26,37,omeprazole
2022-01-27,54,omeprazole
2022-01-28,60,omeprazole
2022-01-29,20,omeprazole
2022-01-30,5,omeprazole
2022-01-31,53,omeprazole
2022-02-01,50,omeprazole
2022-02-02,52,omeprazole
2022-02-03,73,omeprazole
2022-02-04,66,omeprazole
2022-02-05,8,omeprazole
2022-02-06,9,omeprazole
2022-02-07,53,omeprazole
2022-02-08,56,omeprazole
2022-02-09,50,omeprazole
2022-02-10,68,omeprazole
2022-02-11,76,omeprazole
2022-02-12,4,omeprazole
2022-02-13,9,omeprazole
2022-02-14,78,omeprazole
2022-02-15,72,omeprazole
2022-02-16,59,omeprazole
2022-02-17,60,omeprazole
2022-02-18,76,omeprazole
2022-02-19,6,omeprazole
2022-02-20,7,omeprazole
2022-02-21,71,omeprazole
2022-02-22,62,omeprazole
2022-02-23,60,omeprazole
2022-02-24,68,omeprazole
2022-02-25,74,omeprazole
2022-02-26,4,omeprazole
2022-02-27,5,omeprazole
2022-02-28,66,omeprazole
2022-03-01,48,omeprazole
2022-03-02,90,omeprazole
2022-03-03,46,omeprazole
2022-03-04,65,omeprazole
2022-03-05,8,omeprazole
2022-03-07,104,omeprazole
2022-03-08,70,omeprazole
2022-03-09,62,omeprazole
2022-03-10,73,omeprazole
2022-03-11,68,omeprazole
2022-03-12,9,omeprazole
2022-03-13,4,omeprazole
2022-03-14,47,omeprazole
2022-03-15,54,omeprazole
2022-03-16,54,omeprazole
2022-03-17,51,omeprazole
2022-03-18,58,omeprazole
2022-03-19,10,omeprazole
2022-03-20,3,omeprazole
2022-03-21,54,omeprazole
2022-03-22,53,omeprazole
2022-03-23,57,omeprazole
2022-03-24,54,omeprazole
2022-03-25,61,omeprazole
2022-03-26,10,omeprazole
2022-03-27,2,omeprazole
2022-03-28,53,omeprazole
2022-03-29,55,omeprazole
2022-03-30,51,omeprazole
2022-03-31,57,omeprazole
2022-04-01,58,omeprazole
2022-04-02,6,omeprazole
2022-04-03,8,omeprazole
2022-04-04,56,omeprazole
2022-04-05,48,omeprazole
2022-04-06,46,omeprazole
2022-04-07,44,omeprazole
2022-04-08,64,omeprazole
2022-04-09,12,omeprazole
2022-04-10,4,omeprazole
2022-04-11,60,omeprazole
2022-04-12,49,omeprazole
2022-04-13,56,omeprazole
2022-04-14,74,omeprazole
2022-04-15,44,omeprazole
2022-04-16,11,omeprazole
2022-04-17,4,omeprazole
2022-04-18,45,omeprazole
2022-04-19,71,omeprazole
2022-04-20,62,omeprazole
2022-04-21,37,omeprazole
2022-04-22,56,omeprazole
2022-04-23,6,omeprazole
2022-04-24,7,omeprazole
2022-04-25,63,omeprazole
